"time","people_amount"
"1758524089.7",2
"1758524094.7263",2
"1758524099.745",3
"1758524104.774",3
"1758524109.805",3
"1758524114.8205",3
"1758524119.8535",3
"1758524124.8775",3
"1758524129.9028",1
"1758524134.9326",2
"1758524143.9487",1
"1758524148.9737",1
"1758524153.9986",1
"1758524159.0765",1
"1758524168.157",1
"1758524173.1835",1
"1758524178.2037",1
"1758524183.2359",1
"1758524188.2693",1
"1758524193.291",1
"1758524198.3146",1
"1758524203.3346",1
"1758524208.3559",2
"1758524213.3826",2
"1758524218.4024",3
"1758524223.4237",2
"1758524228.4536",1
"1758524233.4845",2
"1758524238.5121",2
"1758524243.5389",2
"1758524248.5619",1
"1758524253.5926",2
"1758524258.6222",1
"1758524263.6503",2
"1758524268.6682",1
"1758524273.7",1
"1758524278.7251",2
"1758524283.7472",2
"1758524286.7584",3
"1758524295.7786",2
"1758524300.8056",2
"1758524305.8311",3
"1758524310.8639",3
"1758524312.8705",3
"1758524319.9524",3
"1758524324.9901",2
"1758524330.0131",4
"1758524335.041",3
"1758524340.0737",2
"1758524345.1021",2
"1758524350.1376",0
"1758524355.1656",0
"1758524360.1953",1
"1758524365.2253",0
"1758524370.2465",1
"1758524375.2696",1
"1758524380.3077",1
"1758524385.3309",1
"1758524390.3539",1
"1758524395.3937",1
"1758524400.4179",1
"1758524405.4553",1
"1758524410.4825",0
"1758524415.5102",0
"1758524420.5455",0
"1758524425.5673",2
"1758524430.5768",1
"1758524435.5875",1
"1758524438.5996",4
"1758524448.636",2
"1758524453.6573",3
"1758524458.6902",2
"1758524463.7196",2
"1758524467.7559",3
"1758524472.879",1
"1758524477.8997",1
"1758524482.9256",1
"1758524487.944",1
"1758524492.9702",1
"1758524497.9965",1
"1758524503.0263",1
"1758524508.0532",1
"1758524513.0743",1
"1758524518.1002",1
"1758524523.1277",0
"1758524528.1586",1
"1758524533.1898",1
"1758524538.2094",0
"1758524543.2373",0
"1758524548.262",0
"1758524553.2989",0
"1758524558.3245",0
"1758524563.3568",1
"1758524568.3872",0
"1758524573.4081",0
"1758524578.4319",1
"1758524583.4652",1
"1758524589.4917",1
"1758524590.5014",1
"1758524600.507",2
"1758524605.5384",2
"1758524610.562",2
"1758524615.5764",2
"1758524619.736",2
"1758524624.8841",1
"1758524630.0364",2
"1758524635.0565",2
"1758524640.0919",1
"1758524645.1101",1
"1758524650.1256",1
"1758524655.1516",1
"1758524660.1799",1
"1758524665.2062",1
"1758524670.2394",1
"1758524675.2658",1
"1758524680.2915",2
"1758524685.3217",2
"1758524690.3492",1
"1758524695.3769",2
"1758524700.3915",2
"1758524705.4221",2
"1758524710.454",3
"1758524715.4827",2
"1758524720.5116",3
"1758524725.5397",2
"1758524730.5603",3
"1758524735.5805",3
"1758524740.6052",3
"1758524742.6156",3
"1758524752.6477",3
"1758524757.6831",3
"1758524762.7057",2
"1758524767.7279",3
"1758524771.767",2
"1758524776.8042",3
"1758524781.8394",2
"1758524786.8688",3
"1758524791.8945",3
"1758524796.927",3
"1758524801.9516",2
"1758524806.9872",2
"1758524812.0069",3
"1758524817.0362",2
"1758524822.0682",3
"1758524827.0884",2
"1758524832.1157",2
"1758524837.1349",3
"1758524842.1591",3
"1758524847.1701",4
"1758524852.1918",3
"1758524857.2102",3
"1758524862.2278",3
"1758524867.2472",3
"1758524872.2806",3
"1758524877.3033",4
"1758524882.3263",4
"1758524887.3559",3
"1758524892.3888",3
"1758524895.4065",3
"1758524904.4126",4
"1758524909.4357",2
"1758524914.4582",3
"1758524919.4738",3
"1758524923.518",3
"1758524928.5562",4
"1758524933.5739",4
"1758524938.5963",3
"1758524943.6068",3
"1758524948.6159",3
"1758524953.6365",3
"1758524958.65",3
"1758524963.6656",3
"1758524968.684",3
"1758524973.7025",3
"1758524978.7254",3
"1758524983.7441",3
"1758524988.7649",2
"1758524993.7886",1
"1758524998.812",2
"1758525003.829",2
"1758525008.852",2
"1758525013.8691",2
"1758525018.8945",2
"1758525023.9146",2
"1758525028.9259",2
"1758525033.9396",2
"1758525038.9712",5
"1758525044.002",2
"1758525047.0213",3
"1758525056.0629",2
"1758525061.0938",3
"1758525066.1254",3
"1758525071.1567",3
"1758525072.161",3
"1758525080.241",3
"1758525085.2628",3
"1758525090.2912",3
"1758525095.3207",3
"1758525100.3477",4
"1758525105.3672",3
"1758525110.3886",4
"1758525115.4221",2
"1758525120.4427",4
"1758525125.4647",4
"1758525130.4891",4
"1758525135.5207",4
"1758525140.5571",3
