"time","people_amount"
"1759105351.851",0
"1759105356.882",0
"1759105361.911",0
"1759105366.9415",0
"1759105371.9559",0
"1759105376.9841",0
"1759105382.0098",0
"1759105387.0386",0
"1759105392.061",0
"1759105397.0766",0
"1759105402.1005",0
"1759105407.1283",0
"1759105412.1427",0
"1759105417.1823",0
"1759105422.2173",0
"1759105427.2362",0
"1759105432.2627",0
"1759105437.2835",0
"1759105442.3125",0
"1759105444.3266",0
"1759105453.3654",0
"1759105458.3817",0
"1759105463.4012",0
"1759105468.4194",0
"1759105471.6375",0
"1759105480.7912",0
"1759105485.8102",0
"1759105490.8315",0
"1759105495.8449",0
"1759105500.8591",0
"1759105505.8727",0
"1759105510.8964",0
"1759105515.9171",0
"1759105520.9264",0
"1759105525.9455",0
"1759105530.9639",0
"1759105535.9857",0
"1759105541.0009",0
"1759105546.0198",0
"1759105551.0385",0
"1759105556.0649",0
"1759105561.0731",0
"1759105566.0798",0
"1759105571.1065",0
"1759105576.1187",0
"1759105581.1327",0
"1759105586.1426",0
"1759105591.1681",0
"1759105596.1991",0
"1759105605.2376",0
"1759105610.2446",0
"1759105615.2598",0
"1759105620.2702",0
"1759105625.2809",0
"1759105632.3407",0
"1759105637.3704",0
"1759105642.3831",0
"1759105647.406",0
"1759105652.4222",0
"1759105657.4515",0
"1759105662.4724",0
"1759105667.494",0
"1759105672.5104",0
"1759105677.5296",0
"1759105682.5655",0
"1759105687.6022",0
"1759105692.6184",0
"1759105697.6576",0
"1759105702.6811",0
"1759105707.714",0
"1759105712.7292",0
"1759105717.7646",0
"1759105722.7823",0
"1759105727.8054",0
"1759105732.8209",0
"1759105737.8479",0
"1759105742.8759",0
"1759105747.8902",0
"1759105756.8909",0
"1759105761.9215",0
"1759105766.9485",0
"1759105771.9712",0
"1759105776.9862",0
"1759105784.0902",0
"1759105789.1165",0
"1759105794.1458",0
"1759105799.176",0
"1759105804.2005",0
"1759105809.2379",0
"1759105814.2647",0
"1759105819.2862",0
"1759105824.3013",0
"1759105829.3258",0
"1759105834.3552",0
"1759105839.3898",0
"1759105844.4253",0
"1759105849.4433",0
"1759105854.4632",0
"1759105859.4964",0
"1759105864.5255",0
"1759105869.5607",0
"1759105874.5876",0
"1759105879.6077",0
"1759105884.6359",0
"1759105889.6547",0
"1759105894.675",0
"1759105899.7038",0
"1759105907.8989",0
"1759105913.9525",0
"1759105918.9673",0
"1759105923.982",0
"1759105928.9911",0
"1759105936.0996",0
"1759105941.1168",0
"1759105946.1254",0
"1759105951.1427",0
"1759105956.1552",0
"1759105961.1703",0
"1759105966.2185",0
"1759105971.2405",0
"1759105976.2605",0
"1759105981.2699",0
"1759105986.2904",0
"1759105991.311",0
"1759105996.3224",0
"1759106001.3361",0
"1759106006.3459",0
"1759106011.3706",0
"1759106016.3935",0
"1759106021.4095",0
"1759106026.4368",0
"1759106031.4677",0
"1759106036.4876",0
"1759106041.4962",0
"1759106046.5085",0
"1759106051.5254",0
"1759106061.6977",0
"1759106066.7095",0
"1759106071.7202",0
"1759106076.7342",0
"1759106080.8856",0
"1759106087.9929",0
"1759106093.0097",0
"1759106098.0203",0
"1759106103.0432",0
"1759106108.0661",0
"1759106113.0798",0
"1759106118.0918",0
"1759106123.1108",0
"1759106128.1286",0
"1759106133.151",0
"1759106138.1752",0
"1759106143.184",0
"1759106148.2005",0
"1759106153.2154",0
"1759106158.2374",0
"1759106163.2485",0
